PvOutput,airTemp,humidity,insolation,windSpeed
0.036007,0.48412,0.71308,0.030903,0.068182
0.039693,0.48271,0.71894,0.032221,0.11364
0.049791,0.48074,0.72937,0.036885,0.11054
0.065131,0.48074,0.7355,0.050234,0.20558
0.043113,0.48102,0.7308,0.037152,0.13843
0.027289,0.48215,0.72833,0.023696,0.11674
0.030709,0.48074,0.73146,0.021807,0.1374
0.042922,0.48074,0.73797,0.031455,0.12707
0.032632,0.47765,0.74814,0.024781,0.1188
0.037388,0.47512,0.75362,0.027523,0.041322
0.045051,0.47343,0.75987,0.031282,0.027893
0.083452,0.47062,0.7776,0.052863,0.055785
0.14364,0.46725,0.8218,0.097268,0.068182
0.10983,0.46331,0.84083,0.084079,0.085744
0.055503,0.45825,0.85126,0.044305,0.13533
0.066321,0.45375,0.86416,0.043972,0.14876
0.089544,0.45038,0.8639,0.063164,0.083678
0.10957,0.45066,0.87876,0.073425,0.090909
0.18703,0.45432,0.88124,0.12134,0.14566
0.22872,0.45909,0.88359,0.16066,0.1374
0.16388,0.46303,0.87551,0.12233,0.16116
0.10242,0.46612,0.87107,0.077085,0.18595
0.12705,0.46275,0.87251,0.089775,0.20041
0.13063,0.46387,0.87746,0.090726,0.18285
0.12717,0.46556,0.87733,0.096389,0.19318
0.096883,0.46528,0.87446,0.071488,0.22417
0.098644,0.46669,0.86599,0.070816,0.19421
0.083393,0.46781,0.85569,0.064288,0.22727
0.081558,0.4695,0.85921,0.06178,0.21694
0.075863,0.4695,0.85347,0.060955,0.19835
0.066365,0.46922,0.85269,0.048637,0.22211
0.057939,0.4695,0.86299,0.048364,0.21178
0.042452,0.4695,0.85595,0.036047,0.20248
0.043333,0.47203,0.83183,0.034723,0.21178
0.042716,0.47231,0.82271,0.034936,0.17252
0.037667,0.47231,0.82362,0.031841,0.12293
0.038856,0.47118,0.82871,0.033066,0.10227
0.035025,0.4695,0.83548,0.030783,0.12087
0.019141,0.46865,0.84109,0.020575,0.18802
0.013798,0.46669,0.84722,0.014074,0.20351
0.017424,0.46669,0.85087,0.01836,0.23657
0.014708,0.4664,0.8467,0.015139,0.21074
0.0055632,0.46669,0.84435,0.0094826,0.22727
0.00026276,0.46669,0.84122,0.0036533,0.15393
0,0.47062,0.8261,0.0020762,0.14566
0.071268,0.41046,0.76522,0.070264,0.15909
0.0975,0.41974,0.75062,0.090447,0.18698
0.12658,0.4262,0.74032,0.11084,0.2345
0.16009,0.43492,0.71959,0.13188,0.19215
0.19849,0.44532,0.70577,0.15294,0.18492
0.24111,0.45432,0.69248,0.17407,0.20041
0.27149,0.46472,0.67527,0.19499,0.23037
0.3102,0.47512,0.65741,0.21688,0.20351
0.34118,0.48299,0.64477,0.23812,0.21178
0.36844,0.49114,0.63486,0.25765,0.17665
0.39763,0.4993,0.62482,0.27866,0.20764
0.43162,0.50801,0.61218,0.29818,0.20248
0.46241,0.5156,0.60227,0.31831,0.23657
0.48737,0.52544,0.59275,0.33788,0.16736
0.51632,0.52994,0.58662,0.35707,0.25103
0.54644,0.53584,0.58571,0.37448,0.18079
0.56477,0.5395,0.57698,0.39206,0.22521
0.58113,0.5454,0.57906,0.40798,0.27686
0.59666,0.54878,0.57646,0.42455,0.29236
0.61829,0.55862,0.56655,0.44291,0.23244
0.52989,0.57014,0.55195,0.45057,0.2345
0.48913,0.57155,0.54908,0.37842,0.24897
0.32791,0.57492,0.55051,0.23364,0.20971
0.41528,0.58083,0.53122,0.2943,0.15702
0.49716,0.58729,0.50658,0.3488,0.18079
0.63488,0.59938,0.49824,0.49834,0.2624
0.64318,0.60697,0.47934,0.47104,0.2531
0.6734,0.61653,0.47191,0.51894,0.14566
0.54727,0.6199,0.46213,0.4677,0.21178
0.42592,0.61006,0.46891,0.29027,0.22107
0.64247,0.61316,0.46708,0.51302,0.22004
0.65621,0.61962,0.45809,0.49395,0.20661
0.65194,0.62019,0.44453,0.49472,0.23037
0.68122,0.61541,0.44232,0.5114,0.20455
0.47514,0.61934,0.43762,0.4021,0.23037
0.32579,0.60753,0.44362,0.20025,0.19525
0.39912,0.60557,0.45522,0.20485,0.21178
0.6271,0.61484,0.44949,0.47475,0.21901
0.60112,0.62131,0.43488,0.45682,0.16529
0.56263,0.62384,0.43202,0.39799,0.22934
0.55039,0.63031,0.43267,0.42451,0.23864
0.53788,0.62806,0.42654,0.41197,0.21488
0.52681,0.63284,0.42107,0.42167,0.15186
0.36628,0.63537,0.41807,0.37366,0.21694
0.28358,0.63762,0.42928,0.22815,0.16529
0.37401,0.64549,0.42263,0.26934,0.16736
0.27083,0.64015,0.43267,0.19138,0.16322
0.24986,0.64717,0.41794,0.26636,0.24793
0.12708,0.64155,0.41898,0.094712,0.17355
0.22976,0.64015,0.43032,0.17597,0.086777
0.12445,0.64464,0.42406,0.1947,0.1064
0.23979,0.64464,0.43123,0.2236,0.22211
0.18674,0.64324,0.43397,0.16144,0.18905
0.098469,0.63733,0.43736,0.097487,0.15186
0.092583,0.63031,0.44688,0.095664,0.20868
0.090218,0.63143,0.44297,0.11385,0.23864
0.068949,0.62946,0.4431,0.087492,0.21591
0.039766,0.61878,0.45431,0.051745,0.27789
0.023119,0.61119,0.46422,0.035608,0.28512
0.010466,0.60332,0.46513,0.01442,0.23347
0.044082,0.40652,0.84005,0.031169,0.16012
0.082571,0.41243,0.8347,0.061274,0.16322
0.18238,0.42508,0.81984,0.14158,0.16839
0.15676,0.44223,0.79025,0.13437,0.16012
0.11146,0.44757,0.77096,0.089069,0.12707
0.073984,0.45066,0.76835,0.066544,0.15289
0.12831,0.45038,0.76548,0.088451,0.10744
0.12953,0.45713,0.7587,0.10465,0.086777
0.10529,0.46472,0.74762,0.087885,0.12087
0.099731,0.47146,0.73902,0.073864,0.11467
0.18919,0.47849,0.72689,0.13652,0.10227
0.1938,0.48665,0.71021,0.14429,0.1064
0.21085,0.49536,0.69847,0.16126,0.16322
0.24814,0.5007,0.69144,0.18395,0.18698
0.3347,0.50745,0.67931,0.20908,0.17562
0.57519,0.52235,0.65506,0.39971,0.20041
0.57098,0.54034,0.62169,0.39766,0.13017
0.62644,0.5485,0.60553,0.44237,0.2469
0.58268,0.56058,0.59223,0.43826,0.23037
0.60604,0.56874,0.57724,0.44382,0.22417
0.61527,0.57689,0.57802,0.45099,0.19628
0.63032,0.59235,0.55703,0.4615,0.19318
0.65191,0.59938,0.53891,0.46439,0.24793
0.53679,0.60641,0.5131,0.39877,0.28306
0.60069,0.61035,0.51792,0.40227,0.2407
0.49195,0.61175,0.52131,0.34437,0.27479
0.69361,0.6081,0.53292,0.52211,0.2686
0.67319,0.61288,0.53083,0.50397,0.24793
0.68009,0.60753,0.52848,0.50425,0.17355
0.32584,0.60388,0.52157,0.37154,0.17872
0.43642,0.59657,0.51988,0.33717,0.22004
0.259,0.59994,0.52536,0.23508,0.16012
0.090835,0.59263,0.53357,0.077471,0.21901
0.18685,0.59516,0.547,0.13626,0.16736
0.086519,0.59292,0.56251,0.082681,0.19938
0.21628,0.57042,0.63186,0.11696,0.17562
0.43046,0.58223,0.60605,0.29952,0.12087
0.24036,0.60163,0.5569,0.20003,0.15806
0.28002,0.60022,0.52444,0.18917,0.17149
0.36286,0.60669,0.5144,0.2588,0.10124
0.28468,0.60978,0.51102,0.21727,0.1436
0.26452,0.61597,0.49707,0.21888,0.17149
0.27161,0.61063,0.50476,0.2003,0.17045
0.23215,0.61063,0.50619,0.17357,0.1436
0.42047,0.61934,0.49941,0.29031,0.090909
0.39458,0.63087,0.48273,0.33822,0.15083
0.2471,0.62778,0.48755,0.22065,0.1374
0.13702,0.62019,0.50463,0.12156,0.14566
0.16626,0.61569,0.51819,0.11929,0.17459
0.13363,0.61231,0.49472,0.13138,0.17562
0.11142,0.60669,0.50111,0.085895,0.16736
0.14666,0.60529,0.51467,0.13359,0.13533
0.14196,0.60332,0.52901,0.10304,0.14773
0.094035,0.60163,0.53839,0.10032,0.11467
0.060654,0.5991,0.54686,0.060183,0.11467
0.047326,0.59292,0.56068,0.03799,0.1095
0.039238,0.59039,0.55925,0.038602,0.1188
0.02516,0.5887,0.5539,0.025081,0.13843
0.014488,0.58504,0.56525,0.017807,0.16219
0.0042858,0.58026,0.58597,0.0075994,0.16529
0.038724,0.4546,0.81828,0.032061,0.077479
0.026496,0.45853,0.80967,0.024295,0.09814
0.045123,0.45797,0.82284,0.035614,0.11983
0.067715,0.45544,0.83861,0.047419,0.15393
0.084201,0.45656,0.84135,0.058007,0.11054
0.11329,0.46191,0.83314,0.082854,0.086777
0.11202,0.46781,0.81815,0.080079,0.085744
0.12505,0.47371,0.80798,0.09251,0.14566
0.22478,0.47934,0.80811,0.14575,0.11467
0.27966,0.4858,0.79546,0.18949,0.13636
0.41557,0.49817,0.76652,0.29181,0.15083
0.27229,0.51026,0.74332,0.20901,0.14256
0.2535,0.51307,0.7338,0.18107,0.17769
0.35677,0.5201,0.72155,0.24395,0.13843
0.51969,0.52629,0.70956,0.33293,0.22107
0.69,0.53613,0.69417,0.48217,0.2376
0.62289,0.54653,0.66966,0.46805,0.2593
0.32073,0.55075,0.66471,0.27567,0.22314
0.50416,0.5485,0.67723,0.31555,0.22727
0.50748,0.55356,0.67358,0.35412,0.29545
0.64433,0.55721,0.66862,0.45334,0.30888
0.69929,0.57071,0.65115,0.51262,0.21281
0.56731,0.57998,0.63395,0.45161,0.17149
0.63534,0.59348,0.61739,0.45582,0.19318
0.39747,0.60135,0.60136,0.33904,0.17975
0.33125,0.59994,0.60566,0.26008,0.15702
0.28369,0.60416,0.59849,0.23142,0.14463
0.23756,0.61372,0.58441,0.18877,0.10124
0.18069,0.61372,0.57307,0.15622,0.13636
0.19258,0.60838,0.58245,0.13242,0.15496
0.18006,0.60557,0.60696,0.15382,0.18802
0.14736,0.57014,0.68948,0.10143,0.16426
0.14613,0.56902,0.70252,0.10303,0.070248
0.14199,0.5783,0.68022,0.10198,0.055785
0.16508,0.58139,0.67006,0.12134,0.1343
0.13128,0.58673,0.66184,0.10937,0.080579
0.17119,0.59545,0.63564,0.12583,0.13533
0.20917,0.60051,0.62104,0.15229,0.12087
0.19156,0.60135,0.62313,0.14929,0.18285
0.19819,0.59601,0.61935,0.15362,0.17975
0.14638,0.59601,0.63238,0.11208,0.16839
0.13028,0.59151,0.64881,0.10132,0.25826
0.15249,0.56705,0.74866,0.10775,0.24897
0.14414,0.55271,0.79755,0.104,0.16012
0.13596,0.55356,0.78217,0.09981,0.17459
0.14963,0.55581,0.76405,0.10242,0.1157
0.13025,0.56368,0.7527,0.10958,0.16322
0.098541,0.55834,0.76483,0.080073,0.11983
0.13672,0.54878,0.77995,0.094939,0.088843
0.17275,0.5499,0.77617,0.13154,0.1095
0.10621,0.55046,0.77448,0.089569,0.1374
0.076302,0.54962,0.76887,0.066924,0.13533
0.05835,0.54793,0.77865,0.049808,0.084711
0.069124,0.54568,0.79338,0.05617,0.1095
0.070695,0.54315,0.77513,0.059837,0.1157
0.064383,0.54259,0.75909,0.059337,0.11777
0.034012,0.53781,0.76235,0.035109,0.15806
0.030342,0.53388,0.76457,0.028667,0.080579
0.019861,0.53135,0.77043,0.022246,0.12707
0.0073981,0.52825,0.77539,0.010141,0.10124
0.022151,0.4695,0.94016,0.020136,0.1126
0.034907,0.46978,0.93782,0.029679,0.11157
0.041615,0.47231,0.93612,0.03244,0.083678
0.091467,0.47371,0.9373,0.063503,0.14566
0.071517,0.4754,0.93886,0.058233,0.12293
0.08765,0.47793,0.93651,0.060888,0.12707
0.12062,0.48102,0.93508,0.08324,0.18182
0.15672,0.48468,0.92908,0.11456,0.18492
0.11865,0.48693,0.92139,0.094766,0.16529
0.12662,0.48974,0.91044,0.095318,0.16942
0.16551,0.49452,0.89128,0.11651,0.25
0.22141,0.49986,0.86886,0.15115,0.21384
0.34297,0.51054,0.84487,0.23663,0.19628
0.42956,0.52235,0.82532,0.29846,0.2314
0.54046,0.53669,0.79312,0.365,0.25517
0.27782,0.54962,0.76457,0.27623,0.24174
0.25601,0.54906,0.76366,0.18556,0.20971
0.36656,0.55609,0.75297,0.26214,0.17355
0.27791,0.55862,0.74749,0.20385,0.16116
0.2451,0.55918,0.76183,0.20397,0.20248
0.19983,0.55834,0.7587,0.16225,0.15083
0.30047,0.55862,0.76444,0.22553,0.2407
0.22703,0.56452,0.74567,0.19688,0.1219
0.25118,0.57211,0.73432,0.20213,0.039256
0.23088,0.57605,0.71464,0.18023,0.078512
0.25676,0.57633,0.71764,0.19675,0.091942
0.25996,0.57914,0.70773,0.20407,0.067149
0.25605,0.58111,0.70408,0.19849,0.083678
0.35536,0.58673,0.69652,0.26419,0.088843
0.34676,0.59039,0.6913,0.26731,0.1312
0.38648,0.60135,0.66354,0.30245,0.081612
0.31531,0.60838,0.64255,0.25969,0.06405
0.38416,0.60866,0.63734,0.30278,0.06095
0.30311,0.6036,0.64398,0.24323,0.095041
0.21126,0.60163,0.64737,0.17678,0.046488
0.21552,0.6036,0.65246,0.16709,0.053719
0.2473,0.60079,0.68101,0.18634,0.063017
0.22324,0.58926,0.71138,0.16386,0.06405
0.21291,0.58898,0.70212,0.16184,0.06405
0.20987,0.59067,0.7016,0.16295,0.11983
0.17948,0.58785,0.72324,0.13964,0.091942
0.18653,0.58476,0.74215,0.13676,0.049587
0.17652,0.58167,0.7647,0.13558,0.1064
0.10827,0.57633,0.7776,0.090793,0.072314
0.136,0.57352,0.78842,0.099929,0.10434
0.19653,0.57099,0.79625,0.13387,0.07438
0.16552,0.57127,0.80185,0.122,0.075413
0.14477,0.56789,0.80094,0.10968,0.094008
0.12215,0.56789,0.80055,0.099211,0.073347
0.11175,0.56846,0.80068,0.086281,0.091942
0.086784,0.56789,0.79598,0.073864,0.076446
0.048412,0.56621,0.78725,0.044804,0.041322
0.038034,0.56508,0.78569,0.033944,0.06405
0.033762,0.56171,0.79325,0.033625,0.11777
0.038812,0.55356,0.82519,0.030404,0.1157
0.032529,0.54428,0.84539,0.032167,0.094008
0.010628,0.54119,0.8493,0.010927,0.061983
0.015148,0.53781,0.84656,0.017315,0.052686
0.00571,0.53697,0.85647,0.0093694,0.063017
0.00060097,0.53641,0.8639,0.0048311,0.065083
0.059406,0.45403,0.99531,0.084564,0.018595
0.07824,0.45853,0.99452,0.094227,0.047521
0.09797,0.46162,0.99244,0.10962,0.06095
0.13901,0.46669,0.99022,0.12888,0.047521
0.17646,0.47118,0.98501,0.14539,0.086777
0.21687,0.47906,0.97797,0.16349,0.049587
0.25181,0.48468,0.96545,0.18134,0.035124
0.28645,0.49058,0.94134,0.20003,0.048554
0.32562,0.50408,0.90744,0.2196,0.080579
0.35399,0.51504,0.85999,0.23984,0.051653
0.38166,0.52572,0.80107,0.26098,0.099174
0.40816,0.54372,0.7544,0.28293,0.089876
0.44446,0.55946,0.71503,0.30412,0.095041
0.4699,0.57295,0.69795,0.32585,0.061983
0.48734,0.58476,0.66536,0.34649,0.068182
0.50435,0.5932,0.64594,0.36523,0.081612
0.52248,0.59713,0.61648,0.38352,0.15083
0.53985,0.60022,0.59497,0.39994,0.20041
0.55373,0.60529,0.5891,0.4144,0.14256
0.56515,0.61147,0.5775,0.42677,0.21694
0.57681,0.61681,0.56264,0.44076,0.12397
0.58384,0.6199,0.54439,0.45146,0.17562
0.59814,0.62412,0.54139,0.46038,0.20041
0.62587,0.63031,0.52757,0.46854,0.1343
0.63484,0.63509,0.5148,0.4757,0.27996
0.64097,0.63677,0.5058,0.48013,0.375
0.63987,0.64099,0.50489,0.48373,0.32231
0.64127,0.6424,0.49824,0.48674,0.34091
0.64275,0.64717,0.49511,0.48921,0.32541
0.64219,0.65308,0.48364,0.49093,0.22521
0.63788,0.65589,0.47152,0.48733,0.26446
0.63268,0.65786,0.47126,0.48488,0.31921
0.62814,0.66264,0.46083,0.48229,0.26756
0.61765,0.67135,0.44792,0.4764,0.31921
0.61091,0.67838,0.43814,0.47031,0.34091
0.59696,0.68119,0.42185,0.45922,0.27169
0.58403,0.68541,0.4152,0.45029,0.2655
0.57006,0.6885,0.41298,0.43982,0.32335
0.55047,0.69244,0.38691,0.42744,0.31921
0.53619,0.69694,0.36631,0.41576,0.22417
0.51494,0.69947,0.3581,0.39777,0.42355
0.49999,0.70087,0.34363,0.37298,0.30062
0.47686,0.70481,0.33086,0.36041,0.26446
0.44919,0.70481,0.31899,0.35257,0.36157
0.42133,0.70593,0.31,0.33106,0.29855
0.39034,0.70874,0.31091,0.31177,0.26136
0.26352,0.70256,0.30557,0.25913,0.22727
0.31784,0.70453,0.29735,0.25188,0.27789
0.2798,0.70987,0.29214,0.24616,0.20145
0.24362,0.70931,0.27454,0.22587,0.28512
0.20582,0.70509,0.27689,0.20269,0.27686
0.16596,0.70902,0.28666,0.17878,0.15083
0.14355,0.70818,0.28979,0.15382,0.19318
0.11341,0.70706,0.28588,0.13825,0.19525
0.082247,0.70734,0.28054,0.11285,0.17355
0.060449,0.69918,0.27519,0.0904,0.17045
0.04188,0.69806,0.28028,0.07061,0.094008
0.026848,0.69497,0.28145,0.050634,0.15496
0.0097462,0.68597,0.28875,0.019131,0.11467
0.0018634,0.6736,0.30296,0.005776,0.11364
0.059451,0.35564,0.83561,0.064049,0.11364
0.087811,0.36351,0.82036,0.084139,0.12707
0.11629,0.3725,0.78986,0.10475,0.092975
0.14719,0.38178,0.76431,0.1255,0.13017
0.18436,0.38965,0.74788,0.14651,0.08781
0.22599,0.39921,0.73458,0.16825,0.073347
0.26251,0.41243,0.71529,0.19037,0.089876
0.29365,0.42198,0.70212,0.21173,0.083678
0.33434,0.43773,0.68335,0.23257,0.11674
0.363,0.45179,0.66484,0.25333,0.10021
0.38978,0.46472,0.6462,0.27389,0.1188
0.41758,0.47821,0.62091,0.29375,0.11777
0.45237,0.48833,0.60136,0.31477,0.11674
0.48142,0.50239,0.57985,0.33472,0.12397
0.50485,0.51532,0.56042,0.35308,0.10227
0.53722,0.5305,0.5393,0.37223,0.1157
0.55376,0.54175,0.51936,0.39067,0.12603
0.56872,0.55524,0.50737,0.40775,0.10434
0.58038,0.5693,0.49029,0.42296,0.076446
0.59142,0.57998,0.47425,0.43521,0.11777
0.60156,0.58785,0.44818,0.44678,0.1374
0.60994,0.60304,0.42094,0.45711,0.11157
0.61914,0.61344,0.39904,0.46643,0.1374
0.62587,0.62215,0.38887,0.4747,0.13326
0.63021,0.62862,0.38092,0.48091,0.13223
0.63404,0.6379,0.3654,0.48504,0.17045
0.63953,0.64155,0.34428,0.48962,0.23037
0.63884,0.6483,0.32473,0.49112,0.13946
0.63865,0.65336,0.29488,0.49267,0.19938
0.63858,0.65561,0.28588,0.49203,0.21488
0.63431,0.65308,0.28823,0.49054,0.22004
0.63021,0.65814,0.28249,0.48816,0.17975
0.62201,0.65336,0.27219,0.48284,0.17459
0.60991,0.65561,0.27128,0.4758,0.16632
0.60231,0.65701,0.25577,0.46936,0.16426
0.59118,0.66404,0.25394,0.46121,0.17355
0.5763,0.67135,0.24782,0.45078,0.20868
0.57274,0.684,0.23061,0.44651,0.31302
0.55025,0.68457,0.23439,0.42843,0.19938
0.53104,0.68569,0.23139,0.41474,0.19628
0.51423,0.68794,0.23074,0.40024,0.20145
0.49431,0.68963,0.228,0.38431,0.23864
0.4698,0.68963,0.21875,0.36778,0.21798
0.44493,0.69047,0.21783,0.35086,0.19731
0.41855,0.69525,0.2194,0.33208,0.18698
0.38887,0.69581,0.21092,0.31193,0.13843
0.35404,0.69834,0.20936,0.2918,0.17872
0.31804,0.69806,0.21014,0.26973,0.14463
0.27745,0.6975,0.21314,0.2471,0.10744
0.24051,0.693,0.21614,0.22477,0.15393
0.20412,0.69159,0.22227,0.20331,0.11157
0.16958,0.69216,0.2177,0.18022,0.17149
0.139,0.69075,0.22161,0.15834,0.11054
0.11055,0.69188,0.22174,0.1361,0.12087
0.083833,0.68963,0.22592,0.11308,0.13533
0.061109,0.68653,0.22579,0.092177,0.1374
0.04213,0.68513,0.23973,0.070929,0.073347
0.025909,0.68119,0.23817,0.048531,0.056818
0.013578,0.67473,0.25081,0.027503,0.06095
0.0049763,0.66292,0.27167,0.012264,0.039256
0.056735,0.35676,0.77839,0.059896,0.1405
0.083921,0.36154,0.76704,0.079421,0.14566
0.11266,0.37194,0.74905,0.10038,0.1188
0.14088,0.38066,0.73667,0.12068,0.11674
0.17383,0.39022,0.72963,0.13996,0.14979
0.21802,0.40202,0.7162,0.16093,0.14153
0.2535,0.41496,0.70291,0.18311,0.17872
0.28214,0.42705,0.69157,0.2039,0.15393
0.32121,0.43773,0.68322,0.22412,0.13843
0.34126,0.45319,0.66797,0.24123,0.14669
0.35768,0.46837,0.65181,0.26109,0.10021
0.3868,0.48468,0.62469,0.28071,0.12603
0.30339,0.48946,0.61009,0.16902,0.12913
0.32447,0.49199,0.60305,0.2475,0.15186
0.51977,0.50576,0.5861,0.30274,0.1343
0.50526,0.51673,0.57281,0.3594,0.099174
0.4293,0.52657,0.56355,0.35974,0.16426
0.57282,0.53809,0.56081,0.37543,0.12707
0.56175,0.5499,0.54999,0.40764,0.1374
0.55387,0.56565,0.53474,0.42928,0.12397
0.57923,0.57998,0.51558,0.43165,0.073347
0.60382,0.58589,0.50945,0.44812,0.10331
0.61424,0.59769,0.50437,0.44776,0.075413
0.6121,0.60978,0.49381,0.44221,0.06095
0.53478,0.62019,0.4852,0.46952,0.078512
0.4342,0.63284,0.4809,0.30926,0.059917
0.34153,0.64886,0.46865,0.3141,0.099174
0.6213,0.65786,0.46904,0.39634,0.052686
0.63892,0.67416,0.4547,0.44385,0.053719
0.23411,0.67922,0.45105,0.26984,0.039256
0.51908,0.66517,0.45196,0.39178,0.091942
0.60216,0.67585,0.43358,0.48141,0.11054
0.53053,0.67501,0.43058,0.45367,0.10847
0.21677,0.67697,0.42745,0.35891,0.1157
0.24583,0.66995,0.43019,0.20812,0.092975
0.59097,0.6677,0.43671,0.39728,0.085744
0.38891,0.67501,0.43097,0.33622,0.12087
0.50306,0.65983,0.44975,0.31565,0.11467
0.51329,0.66489,0.45066,0.37182,0.14566
0.43554,0.67388,0.44623,0.40919,0.16219
0.46084,0.67613,0.43958,0.41436,0.16736
0.41498,0.67613,0.43853,0.34536,0.13843
0.40782,0.66826,0.44649,0.31814,0.10847
0.22715,0.66657,0.45327,0.18617,0.19215
0.36914,0.66011,0.46382,0.21017,0.14463
0.38475,0.66207,0.46474,0.32994,0.14979
0.36929,0.66179,0.46695,0.30245,0.13946
0.33089,0.66011,0.47113,0.28803,0.15186
0.2654,0.65083,0.47686,0.23602,0.21488
0.20541,0.6483,0.48546,0.19344,0.17149
0.13823,0.64296,0.49016,0.1137,0.17872
0.067657,0.63312,0.50619,0.05635,0.1343
0.087621,0.623,0.52118,0.066385,0.18182
0.089015,0.62131,0.52927,0.10514,0.16529
0.084127,0.61878,0.5337,0.10537,0.16116
0.051862,0.61484,0.53461,0.072314,0.2407
0.044713,0.61175,0.53956,0.059125,0.18802
0.027244,0.60669,0.54752,0.043254,0.18182
0.014136,0.60107,0.55612,0.018739,0.18182
0.005813,0.59545,0.56564,0.010813,0.15909
0.022943,0.46387,0.8493,0.022618,0.058884
0.025219,0.46893,0.84357,0.023397,0.036157
0.020873,0.47343,0.8463,0.022013,0.047521
0.010716,0.4754,0.84969,0.014859,0.049587
0.011156,0.48383,0.84995,0.011758,0.039256
0.014723,0.4903,0.845,0.01434,0.030992
0.02999,0.49086,0.84565,0.023058,0.06095
0.088413,0.48665,0.8583,0.057288,0.071281
0.12391,0.48918,0.85295,0.091112,0.079545
0.11409,0.49536,0.84422,0.080519,0.085744
0.2162,0.50408,0.83627,0.1408,0.061983
0.28202,0.51532,0.82154,0.19216,0.080579
0.33058,0.52854,0.7926,0.23631,0.11467
0.32027,0.544,0.74866,0.24522,0.073347
0.25787,0.55581,0.72051,0.18811,0.071281
0.28909,0.56508,0.69144,0.21867,0.059917
0.31051,0.57324,0.66693,0.23197,0.070248
0.3102,0.58251,0.64972,0.23519,0.041322
0.31003,0.5932,0.61791,0.23535,0.068182
0.29221,0.60051,0.57255,0.22732,0.15496
0.26562,0.60163,0.5616,0.20917,0.14876
0.27459,0.60304,0.54908,0.20735,0.17769
0.31652,0.60782,0.53683,0.23984,0.11674
0.30487,0.60978,0.51923,0.23591,0.11777
0.35436,0.61035,0.51036,0.26064,0.1436
0.36353,0.61513,0.49941,0.27961,0.10847
0.32926,0.61794,0.4899,0.25892,0.12397
0.31332,0.61709,0.47712,0.24139,0.15909
0.35641,0.61484,0.46591,0.26292,0.19112
0.37556,0.61372,0.45587,0.29067,0.26963
0.37045,0.61344,0.46578,0.28161,0.21281
0.45886,0.62103,0.46343,0.33013,0.16942
0.46826,0.62328,0.44062,0.3573,0.20661
0.45132,0.62215,0.42876,0.33751,0.27479
0.38642,0.62665,0.42198,0.31189,0.19318
0.35436,0.62778,0.42654,0.27169,0.16942
0.33043,0.62665,0.41051,0.2547,0.15806
0.45082,0.6275,0.4049,0.3201,0.19318
0.38717,0.63031,0.39656,0.29353,0.25207
0.30556,0.62693,0.39434,0.25474,0.22211
0.27979,0.6199,0.39473,0.21972,0.17562
0.25485,0.61962,0.40269,0.20279,0.22211
0.24541,0.62019,0.40621,0.19267,0.16839
0.22439,0.6185,0.42654,0.17447,0.20868
0.21931,0.61597,0.45274,0.17164,0.17562
0.21319,0.61372,0.46552,0.1614,0.17252
0.19236,0.61513,0.48116,0.15605,0.17562
0.15221,0.61203,0.4942,0.12361,0.20868
0.13169,0.61006,0.50945,0.10791,0.17045
0.10438,0.60697,0.52483,0.087566,0.18388
0.1059,0.60051,0.53996,0.084172,0.18905
0.065542,0.59882,0.5483,0.060602,0.17252
0.049278,0.59601,0.55782,0.042815,0.19525
0.034716,0.59404,0.56824,0.035109,0.14773
0.024367,0.59067,0.58089,0.025892,0.16116
0.01826,0.58729,0.59014,0.020176,0.16426
0.011714,0.58476,0.59744,0.015019,0.16839
0.0061503,0.58223,0.60057,0.010434,0.17252
0.00011685,0.58139,0.60279,0.004006,0.14669
0,0.57914,0.60748,0.0017634,0.10021
0.010378,0.47737,0.97823,0.010308,0.15806
0.017601,0.47737,0.97732,0.01609,0.1312
0.020345,0.47596,0.97667,0.019025,0.066116
0.015457,0.47765,0.97575,0.01635,0.059917
0.015281,0.47793,0.97458,0.012597,0.044421
0.040059,0.4799,0.97575,0.029399,0.091942
0.04436,0.48271,0.97706,0.0361,0.072314
0.040221,0.48355,0.97523,0.032287,0.11364
0.044786,0.48496,0.97536,0.035881,0.075413
0.059436,0.48665,0.97523,0.045303,0.1095
0.069565,0.48918,0.9751,0.050248,0.090909
0.097206,0.49227,0.97523,0.065606,0.080579
0.11412,0.49677,0.97445,0.081191,0.055785
